cnpj_fundo,grupo_economico,data_competencia,codigo_ativo,ticker,descricao_ativo,tipo_ativo,qtd_vendida,valor_venda,qtd_comprada,valor_compra,qtd_posicao_final,valor_mercado,valor_custo,emissor_ligado,rentabilidade,tipo_movimentacao
54.976.144/0001-07,FUNDO,2025-10-31,RATL11,RATL11,DEB,Debênture simples,0.0,0.0,0.0,0.0,875.0,1062666.72,0.0,N,106266672.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,TRPLB4,RPLB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,5975.0,6283907.73,0.0,N,628390773.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,DESK17,DESK17,DEB,Debênture simples,0.0,0.0,0.0,0.0,2640.0,2787091.24,0.0,N,278709124.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,ELET14,ELET14,DEB,Debênture simples,0.0,0.0,0.0,0.0,3845.0,4127965.18,0.0,N,412796518.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,ELET16,ELET16,DEB,Debênture simples,0.0,0.0,0.0,0.0,1820.0,1896441.6,0.0,N,189644160.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,ENGIB9,NGIB9,DEB,Debênture simples,0.0,0.0,0.0,0.0,9165.0,9723357.25,0.0,N,972335725.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,ENTV12,ENTV12,DEB,Debênture simples,0.0,0.0,0.0,0.0,505.0,719756.6,0.0,N,71975660.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,EQUA11,EQUA11,DEB,Debênture simples,0.0,0.0,0.0,0.0,5150.0,5538843.78,0.0,N,553884378.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,FBRI13,FBRI13,DEB,Debênture simples,0.0,0.0,0.0,0.0,2615.0,2746839.05,0.0,N,274683905.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,SUMI18,SUMI18,DEB,Debênture simples,0.0,0.0,0.0,0.0,1500.0,1458731.71,0.0,N,145873171.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,HARG11,HARG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,2310.0,2511720.41,0.0,N,251172041.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,IGSN15,IGSN15,DEB,Debênture simples,0.0,0.0,0.0,0.0,345.0,381235.79,0.0,N,38123579.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,925.0,957796.13,0.0,N,95779613.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,NMCH11,NMCH11,DEB,Debênture simples,0.0,0.0,0.0,0.0,6180.0,6605098.79,0.0,N,660509879.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,PTAZ11,PTAZ11,DEB,Debênture simples,0.0,0.0,0.0,0.0,865.0,914786.29,0.0,N,91478629.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,LTTE15,LTTE15,DEB,Debênture simples,0.0,0.0,0.0,0.0,980.0,987686.34,0.0,N,98768634.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,TBCR18,TBCR18,DEB,Debênture simples,0.0,0.0,0.0,0.0,2780.0,3399191.58,0.0,N,339919158.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,TBEG11,TBEG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,990.0,958218.32,0.0,N,95821832.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,TPNO13,TPNO13,DEB,Debênture simples,0.0,0.0,0.0,0.0,950.0,1015244.01,0.0,N,101524401.0,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,TAEEB8,AEEB8,DEB,Debênture simples,0.0,0.0,0.0,0.0,2575.0,2638368.03,0.0,N,263836802.99999997,NEUTRO
54.976.144/0001-07,FUNDO,2025-10-31,CDES11,CDES11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1119221.28,0.0,N,111922128.0,NEUTRO
54.976.262/0001-15,CAIXA EXTRAMERCADO,2025-10-31,DI1FUTF26,FUTF26,DI de 1 dia - Futuro,Futuro de DI1:DI de 1 dia,1763.0,171918327.56,1832.0,177090188.58,9750.0,-227.1,0.0,,-22710.0,COMPRA
54.977.043/0001-50,FUNDO,2025-10-31,ALUP18,ALUP18,DEB,Debênture simples,0.0,0.0,0.0,0.0,580.0,588660.05,0.0,N,58866005.00000001,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ANET11,ANET11,DEB,Debênture simples,0.0,0.0,0.0,0.0,396.0,261398.0,0.0,N,26139800.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,BRST11,BRST11,DEB,Debênture simples,0.0,0.0,0.0,0.0,441.0,399059.49,0.0,N,39905949.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,CMGDB0,MGDB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,510.0,520473.11,0.0,N,52047311.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,RATL11,RATL11,DEB,Debênture simples,0.0,0.0,0.0,0.0,335.0,406849.54,0.0,N,40684954.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,CPGTC0,PGTC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,400.0,423635.59,0.0,N,42363559.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,TRPLB4,RPLB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,520.0,546884.02,0.0,N,54688402.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ISAEA8,SAEA8,DEB,Debênture simples,0.0,0.0,0.0,0.0,260.0,281807.64,0.0,N,28180764.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,MGSP12,MGSP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,320.0,372780.39,0.0,N,37278039.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ELET16,ELET16,DEB,Debênture simples,0.0,0.0,0.0,0.0,575.0,599150.5,0.0,N,59915050.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ENGIA6,NGIA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,263.0,296307.61,0.0,N,29630761.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,EGIEB4,GIEB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,570.0,621338.09,0.0,N,62133809.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ENTV13,ENTV13,DEB,Debênture simples,0.0,0.0,0.0,0.0,650.0,677981.91,0.0,N,67798191.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,ETBA12,ETBA12,DEB,Debênture simples,0.0,0.0,0.0,0.0,210.0,240038.61,0.0,N,24003861.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,FBRI13,FBRI13,DEB,Debênture simples,0.0,0.0,0.0,0.0,110.0,115545.81,0.0,N,11554581.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,SUMI17,SUMI17,DEB,Debênture simples,0.0,0.0,0.0,0.0,830.0,805145.98,0.0,N,80514598.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,SUMI18,SUMI18,DEB,Debênture simples,0.0,0.0,0.0,0.0,265.0,257709.27,0.0,N,25770927.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,HGLB23,HGLB23,DEB,Debênture simples,0.0,0.0,0.0,0.0,695.0,723171.76,0.0,N,72317176.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,HARG11,HARG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,98.0,106557.84,0.0,N,10655784.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,465.0,481486.71,0.0,N,48148671.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,NMCH11,NMCH11,DEB,Debênture simples,0.0,0.0,0.0,0.0,115.0,122910.41,0.0,N,12291041.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,PTAZ11,PTAZ11,DEB,Debênture simples,0.0,0.0,0.0,0.0,495.0,523490.42,0.0,N,52349042.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,MSGT23,MSGT23,DEB,Debênture simples,0.0,0.0,0.0,0.0,170.0,187440.46,0.0,N,18744046.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,TBCR18,TBCR18,DEB,Debênture simples,0.0,0.0,0.0,0.0,630.0,770320.39,0.0,N,77032039.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,TBEG11,TBEG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,280.0,271011.24,0.0,N,27101124.0,NEUTRO
54.977.043/0001-50,FUNDO,2025-10-31,CDES11,CDES11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1000.0,1119221.29,0.0,N,111922129.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,VALEC0,ALEC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,2080.0,2111863.34,0.0,N,211186334.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,RUMOB3,UMOB3,DEB,Debênture simples,0.0,0.0,0.0,0.0,902.0,1156461.9,0.0,N,115646189.99999999,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,PPTE11,PPTE11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1045.0,822425.25,0.0,N,82242525.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,MRSAC2,RSAC2,DEB,Debênture simples,0.0,0.0,0.0,0.0,1215.0,1213137.93,0.0,N,121313793.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,MRSAC1,RSAC1,DEB,Debênture simples,0.0,0.0,0.0,0.0,555.0,574677.68,0.0,N,57467768.00000001,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ETBA12,ETBA12,DEB,Debênture simples,0.0,0.0,0.0,0.0,1100.0,1257345.08,0.0,N,125734508.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,EQUA11,EQUA11,DEB,Debênture simples,0.0,0.0,0.0,0.0,360.0,387181.31,0.0,N,38718131.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ENGIB2,NGIB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,385.0,386943.56,0.0,N,38694356.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ENGIA6,NGIA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1095.0,1233676.18,0.0,N,123367618.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,EDTE12,EDTE12,DEB,Debênture simples,0.0,0.0,0.0,0.0,1010.0,1154151.23,0.0,N,115415123.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ECHP22,ECHP22,DEB,Debênture simples,0.0,0.0,0.0,0.0,715.0,753929.07,0.0,N,75392907.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ECHP12,ECHP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,1215.0,1278885.89,0.0,N,127888588.99999999,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,ECHP11,ECHP11,DEB,Debênture simples,0.0,0.0,0.0,0.0,140.0,158844.27,0.0,N,15884426.999999998,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,CMGDB0,MGDB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,510.0,520473.11,0.0,N,52047311.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,CMGD28,CMGD28,DEB,Debênture simples,0.0,0.0,0.0,0.0,825.0,937564.01,0.0,N,93756401.0,NEUTRO
54.979.157/0001-30,FUNDO,2025-10-31,TRGO11,TRGO11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1120.0,1261109.1,0.0,N,126110910.00000001,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,CDES11,CDES11,DEB,Debênture simples,0.0,0.0,0.0,0.0,3170.0,3554323.1,0.0,N,355432310.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,TAEEB8,AEEB8,DEB,Debênture simples,0.0,0.0,0.0,0.0,190.0,194506.48,0.0,N,19450648.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,TBEG11,TBEG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1460.0,1412497.91,0.0,N,141249791.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,TBCR18,TBCR18,DEB,Debênture simples,0.0,0.0,0.0,0.0,998.0,1219044.36,0.0,N,121904436.00000001,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,PTAZ11,PTAZ11,DEB,Debênture simples,0.0,0.0,0.0,0.0,377.0,399328.76,0.0,N,39932876.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,HARG11,HARG11,DEB,Debênture simples,0.0,0.0,0.0,0.0,1785.0,1939951.75,0.0,N,193995175.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,SUMI18,SUMI18,DEB,Debênture simples,0.0,0.0,0.0,0.0,510.0,494342.1,0.0,N,49434210.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,FBRI13,FBRI13,DEB,Debênture simples,0.0,0.0,0.0,0.0,1600.0,1681751.89,0.0,N,168175189.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,EQUA11,EQUA11,DEB,Debênture simples,0.0,0.0,0.0,0.0,695.0,746597.93,0.0,N,74659793.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ENTV13,ENTV13,DEB,Debênture simples,0.0,0.0,0.0,0.0,375.0,393610.76,0.0,N,39361076.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ENGIB2,NGIB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,1100.0,1104633.15,0.0,N,110463314.99999999,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ENGIB6,NGIB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1200.0,1333853.93,0.0,N,133385393.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ELET14,ELET14,DEB,Debênture simples,0.0,0.0,0.0,0.0,3235.0,3471191.3,0.0,N,347119130.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ELTN37,ELTN37,DEB,Debênture simples,0.0,0.0,0.0,0.0,2690.0,2789679.57,0.0,N,278967957.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,EDPT11,EDPT11,DEB,Debênture simples,0.0,0.0,0.0,0.0,200.0,184588.48,0.0,N,18458848.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,TRPLB4,RPLB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,515.0,537930.99,0.0,N,53793099.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,BRST11,BRST11,DEB,Debênture simples,0.0,0.0,0.0,0.0,181.0,163729.61,0.0,N,16372960.999999998,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,TRGO11,TRGO11,DEB,Debênture simples,0.0,0.0,0.0,0.0,995.0,1118963.01,0.0,N,111896301.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ANET11,ANET11,DEB,Debênture simples,0.0,0.0,0.0,0.0,680.0,449386.89,0.0,N,44938689.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ALUP18,ALUP18,DEB,Debênture simples,0.0,0.0,0.0,0.0,1230.0,1248532.99,0.0,N,124853299.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,ALIG15,ALIG15,DEB,Debênture simples,0.0,0.0,0.0,0.0,3375.0,3185055.28,0.0,N,318505528.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,NVNI11,NVNI11,DEB,Debênture simples,0.0,0.0,0.0,0.0,300.0,80921.94,0.0,N,8092194.0,NEUTRO
54.980.234/0001-71,FUNDO,2025-10-31,PRLK11,PRLK11,DEB,Debênture simples,0.0,0.0,0.0,0.0,865.0,1041911.53,0.0,N,104191153.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,AURE12,AURE12,DEB,Debênture simples,0.0,0.0,0.0,0.0,4211.0,4247659.81,0.0,N,424765980.99999994,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,VLIM27,VLIM27,DEB,Debênture simples,0.0,0.0,0.0,0.0,1743.0,1784731.93,0.0,N,178473193.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,VLIM17,VLIM17,DEB,Debênture simples,0.0,0.0,0.0,0.0,1621.0,1674964.13,0.0,N,167496413.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,USAS22,USAS22,DEB,Debênture simples,0.0,0.0,0.0,0.0,175.0,177010.45,0.0,N,17701045.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,USAS12,USAS12,DEB,Debênture simples,0.0,0.0,0.0,0.0,175.0,177095.03,0.0,N,17709503.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,RIS424,,DEB,Debênture simples,0.0,0.0,0.0,0.0,391827.0,419690.99,0.0,N,41969099.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,RISP24,RISP24,DEB,Debênture simples,0.0,0.0,0.0,0.0,305665.0,327027.93,0.0,N,32702793.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,SBSPF3,BSPF3,DEB,Debênture simples,0.0,0.0,0.0,0.0,294.0,332221.12,0.0,N,33222112.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,SBSPE3,BSPE3,DEB,Debênture simples,0.0,0.0,0.0,0.0,2316.0,2619289.22,0.0,N,261928922.00000003,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CRTR12,CRTR12,DEB,Debênture simples,0.0,0.0,0.0,0.0,584.0,605675.34,0.0,N,60567534.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,MRSAC2,RSAC2,DEB,Debênture simples,0.0,0.0,0.0,0.0,2089.0,2085798.46,0.0,N,208579846.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,MRSAB2,RSAB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,3129.0,3143858.67,0.0,N,314385867.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,MRSAA2,RSAA2,DEB,Debênture simples,0.0,0.0,0.0,0.0,476.0,479788.48,0.0,N,47978848.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,KLBNA5,LBNA5,DEB,Debênture simples,0.0,0.0,0.0,0.0,737.0,729946.15,0.0,N,72994615.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ITPO15,ITPO15,DEB,Debênture simples,0.0,0.0,0.0,0.0,888.0,926999.47,0.0,N,92699947.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,IVIAA0,VIAA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,2499.0,2576515.75,0.0,N,257651575.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,GASC18,GASC18,DEB,Debênture simples,0.0,0.0,0.0,0.0,648.0,672221.42,0.0,N,67222142.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,GASC16,GASC16,DEB,Debênture simples,0.0,0.0,0.0,0.0,3509.0,3609928.58,0.0,N,360992858.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ENTV13,ENTV13,DEB,Debênture simples,0.0,0.0,0.0,0.0,2527.0,2635785.04,0.0,N,263578504.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,EGIEA4,GIEA4,DEB,Debênture simples,0.0,0.0,0.0,0.0,978.0,1148473.24,0.0,N,114847324.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,EGIEB2,GIEB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,2000.0,2136664.17,0.0,N,213666417.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ENEVB0,NEVB0,DEB,Debênture simples,0.0,0.0,0.0,0.0,3779.0,3893026.27,0.0,N,389302627.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ENEVA0,NEVA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,1131.0,1167426.56,0.0,N,116742656.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CESE32,CESE32,DEB,Debênture simples,0.0,0.0,0.0,0.0,998.0,1118092.8,0.0,N,111809280.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ENGIC0,NGIC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,3121.0,3145149.11,0.0,N,314514911.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ELTE12,ELTE12,DEBENTURES SIMPLES,Debênture simples,0.0,0.0,0.0,0.0,2858.0,2783532.33,0.0,N,278353233.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ELET16,ELET16,DEB,Debênture simples,0.0,0.0,0.0,0.0,760.0,791920.67,0.0,N,79192067.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,EKTT11,EKTT11,DEB,Debênture simples,0.0,0.0,0.0,0.0,2325.0,2560512.14,0.0,N,256051214.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ERDVC4,RDVC4,DEB,Debênture simples,0.0,0.0,0.0,0.0,2019.0,2140723.5,0.0,N,214072350.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ERDVB4,RDVB4,DEB,Debênture simples,0.0,0.0,0.0,0.0,4046.0,4260600.62,0.0,N,426060062.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,TRPLB7,RPLB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,1773.0,1793273.89,0.0,N,179327389.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,PALFB6,ALFB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1708.0,1832069.66,0.0,N,183206966.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CPGTC0,PGTC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,840.0,889634.75,0.0,N,88963475.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CPLDC0,PLDC0,DEB,Debênture simples,0.0,0.0,0.0,0.0,3019.0,3061720.33,0.0,N,306172033.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CEEBB7,EEBB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,120.0,126159.79,0.0,N,12615979.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CHSF13,CHSF13,DEB,Debênture simples,0.0,0.0,0.0,0.0,4385.0,4693633.08,0.0,N,469363308.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CMGDB1,MGDB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,3966.0,4032382.24,0.0,N,403238224.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,EQPA18,EQPA18,DEB,Debênture simples,0.0,0.0,0.0,0.0,2046.0,2231870.44,0.0,N,223187044.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CEPEA6,EPEA6,DEB,Debênture simples,0.0,0.0,0.0,0.0,3041.0,3206419.63,0.0,N,320641963.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CGOS28,CGOS28,DEB,Debênture simples,0.0,0.0,0.0,0.0,1466.0,1469224.15,0.0,N,146922415.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CGOS24,CGOS24,DEB,Debênture simples,0.0,0.0,0.0,0.0,3141.0,3314995.26,0.0,N,331499526.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,EEELB1,EELB1,DEB,Debênture simples,0.0,0.0,0.0,0.0,2916.0,2892231.02,0.0,N,289223102.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CEED17,CEED17,DEB,Debênture simples,0.0,0.0,0.0,0.0,294.0,294858.7,0.0,N,29485870.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CEAP14,CEAP14,DEB,Debênture simples,0.0,0.0,0.0,0.0,979.0,1041189.3,0.0,N,104118930.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CCPV11,CCPV11,DEB,Debênture simples,0.0,0.0,0.0,0.0,731.0,803633.08,0.0,N,80363308.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ANHBB6,NHBB6,DEB,Debênture simples,0.0,0.0,0.0,0.0,1697.0,1723864.19,0.0,N,172386419.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ACRC21,ACRC21,DEB,Debênture simples,0.0,0.0,0.0,0.0,67.0,73022.55,0.0,N,7302255.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ALUP18,ALUP18,DEB,Debênture simples,0.0,0.0,0.0,0.0,2700.0,2740314.04,0.0,N,274031404.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,AESOA1,ESOA1,DEB,Debênture simples,0.0,0.0,0.0,0.0,396.0,406221.23,0.0,N,40622123.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,AESLB7,ESLB7,DEB,Debênture simples,0.0,0.0,0.0,0.0,1372.0,1365377.96,0.0,N,136537796.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,AURP13,AURP13,DEB,Debênture simples,0.0,0.0,0.0,0.0,846.0,834748.58,0.0,N,83474858.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,AURP12,AURP12,DEB,Debênture simples,0.0,0.0,0.0,0.0,683.0,696912.27,0.0,N,69691227.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,TCBC17,TCBC17,DEB,Debênture simples,0.0,0.0,0.0,0.0,2495.0,2595906.53,0.0,N,259590652.99999997,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,ASAIA0,SAIA0,DEB,Debênture simples,0.0,0.0,0.0,0.0,125.0,130883.0,0.0,N,13088300.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,RDORD9,DORD9,DEB,Debênture simples,0.0,0.0,0.0,0.0,1875.0,2020094.08,0.0,N,202009408.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,RENTD1,ENTD1,DEB,Debênture simples,0.0,0.0,0.0,0.0,498.0,542782.46,0.0,N,54278246.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,INEL12,INEL12,DEB,Debênture simples,0.0,0.0,0.0,0.0,286.0,310167.85,0.0,N,31016784.999999996,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,FLLH13,FLLH13,DEB,Debênture simples,0.0,0.0,0.0,0.0,1104.0,963784.37,0.0,N,96378437.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CSANB2,SANB2,DEB,Debênture simples,0.0,0.0,0.0,0.0,1229.0,1302311.72,0.0,N,130231172.0,NEUTRO
55.030.873/0001-39,BRADESCO,2025-10-31,CSAN15,CSAN15,DEB,Debênture simples,0.0,0.0,0.0,0.0,2378.0,2423804.0,0.0,N,242380400.0,NEUTRO
55.050.444/0001-23,SANTANDER,2025-10-31,IBOVA159,BOVA15,IBOV  FM     IBO/,Opção de compra,0.0,0.0,0.0,0.0,15740.0,236729.6,0.0,N,23672960.0,NEUTRO
55.052.221/0001-03,FUNDO,2025-10-31,FLLH13,FLLH13,DEB,Debênture simples,0.0,0.0,0.0,0.0,213.0,185947.53,0.0,N,18594753.0,NEUTRO
